Episode,Step,State,Action,Reward,Collision_Probability,Collision_Probability_List,Action_Description,Done
264,5,"[ 2.51356735e+02  3.57095375e+01  1.54571854e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+01 -1.00000000e+00
  3.59748779e+02  4.98389587e+01  5.17761288e-03  2.40004174e+00
  4.00000000e+00  4.00000000e+00  8.69351360e+00  2.38829666e+00
  1.29649027e+01  2.04525254e+01  1.37416428e+00  5.41331181e+00
  2.14118896e+00  4.20412407e+00  2.16717934e+00  1.43735179e+00
  0.00000000e+00  0.00000000e+00  3.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.72518332e+01  1.00000000e+02
 -1.33922186e-01 -1.59366333e+00  1.00000000e+00]",33,0.497944,0.497944,"[0.343475, 0.361212, 0.463183, 0.497944, 0.497173, 0.495208, 0.491446, 0.491361, 0.491302, 0.491267, 0.491325, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
264,6,"[ 2.53268875e+02  3.57228394e+01  1.56182419e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+01 -1.00000000e+00
  3.59693451e+02  4.99129791e+01  4.04258259e-03  6.74656043e-05
  4.00000000e+00  4.00000000e+00  6.78227661e+00  0.00000000e+00
  1.82545942e+01  9.14830431e+01  1.35051259e+00  5.41202122e+00
  9.58807278e-01  6.26576291e+00  0.00000000e+00  1.22324749e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99904986e+01  1.00000000e+02
 -1.36197558e-01 -3.00000000e+00  1.00000000e+00]",7,0.491427,0.491427,"[0, 0.491322, 0.491318, 0.491427, 0.450937, 0.348728, 0.310782, 0.27324, 0.137177, 0.070277, 0.111344, 0.195543]",Light wetness,False
264,7,"[2.64511597e+02 3.57820625e+01 1.65608261e+02 0.00000000e+00
 0.00000000e+00 2.00000003e-01 2.00000000e+01 1.00000000e+00
 3.43367010e-02 5.00662918e+01 8.47008487e-04 7.00236388e+00
 4.00000000e+00 4.00000000e+00 1.02711684e+01 7.02739667e+00
 1.22955085e+01 1.66017411e+02 1.34845618e+00 5.40934397e+00
 1.00000000e+02 1.00000000e+01 1.00000000e+02 2.00000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.57000000e+01 0.00000000e+00 1.00000000e+02
 3.28571076e-02 6.91964517e-01 1.00000000e+00]",15,0.614254,0.614254,"[0.376169, 0.407482, 0.438747, 0.477124, 0.500239, 0.506081, 0.510955, 0.500904, 0.483348, 0.614254, 0.49334, 0.467256]",NPC vehicle drive-ahead?lane=current&maintainlane=1&position=far,False
264,8,"[ 3.06954285e+02  3.54158707e+01  2.03412994e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01  1.00000000e+00
  2.61663869e-02  4.63001404e+01 -2.82026059e-03  8.60504124e+00
  5.00000000e+00  5.00000000e+00  9.17015781e+00  8.65004050e+00
  1.22056183e+01  3.69935215e+02  1.34849586e+00  5.47510178e+00
  5.15042676e+01  8.13289818e+00  5.22781340e+01  1.06517182e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -1.01048611e-01  5.71461480e-02  1.00000000e+00]",24,0.36232,0.36232,"[0.36232, 0.322499, 0.20419, 0.090483, 0.159824, 0.229662, 0.285101, 0.304924, 0.275487, 0.222955, 0.209137, 0.205943]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
264,9,"[ 3.28487030e+02  3.49361916e+01  2.23250153e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01  0.00000000e+00
 -1.40872411e-03  4.85536346e+01  5.26366243e-03  3.92169992e+00
  5.00000000e+00  5.00000000e+00  9.56306962e+00  4.16381560e+00
  1.26828080e+01  3.98704022e+02  1.34866260e+00  5.43572964e+00
  2.70458701e+00  6.04057845e+00  0.00000000e+00  3.54590483e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
 -4.31122127e-01 -4.90979910e-01  1.00000000e+00]",18,0.305752,0.305752,"[0.272194, 0.305752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=current&maintainlane=1&position=near,False
264,10,"[ 3.34160065e+02  3.49368401e+01  2.28229279e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01 -1.00000000e+00
  3.47741805e-02  4.86957474e+01  6.12466029e-05  3.94544291e-04
  5.00000000e+00  5.00000000e+00  8.48664737e+00  1.16608126e-01
  1.28573619e+01  4.06167620e+02  1.34844938e+00  5.43329050e+00
  1.16369227e+00  4.70853535e+00  1.12890407e+00  1.28803190e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.36652998e+01  0.00000000e+00  1.00000000e+02
  1.97881278e-01  4.80315940e-01  1.00000000e+00]",36,0.842943,0.842943,"[0.618699, 0.842943, 0.664624, 0, 0, 0, 0, 0.05409, 0.088291, 0.096458, 0.074244, 0.048983]",NPC vehicle overtake?lane=current&maintainlane=1&position=far,False
264,11,"[ 3.39936554e+02  3.49366684e+01  2.33358871e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01 -1.00000000e+00
  3.59975159e+02  4.81543961e+01 -4.99506574e-03  2.90883944e+00
  6.00000000e+00  6.00000000e+00  9.14973626e+00  3.75505127e+00
  1.28965370e+01  4.13804053e+02  1.34879892e+00  5.44275544e+00
  1.56505513e+00  6.43176714e+00  1.82164220e+00  1.31927190e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.42182754e+01  1.00000000e+02
  1.21099050e+00 -1.32894068e+00  1.00000000e+00]",40,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle drive-opposite?maintainlane=1&position=far,False
264,12,"[ 3.39936554e+02  3.49366684e+01  2.33358871e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01 -1.00000000e+00
  3.59975159e+02  4.81543961e+01 -4.99506574e-03  2.90883944e+00
  7.00000000e+00  7.00000000e+00  9.14973626e+00  3.75505127e+00
  1.28965370e+01  4.13804053e+02  1.34879892e+00  5.44275544e+00
  1.56505513e+00  6.43176714e+00  1.82164220e+00  1.31927190e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.00101791e+01  1.00000000e+02
  1.21099050e+00 -3.00000000e+00  1.00000000e+00]",40,-1,0.183297,"[0.135484, 0.153439, 0.166197, 0.182173, 0.183297, 0.167895, 0.101966, 0.021354, 0.033773, 0.094335, 0.107751, 0.03153]",NPC vehicle drive-opposite?maintainlane=1&position=far,False
264,13,"[3.51257843e+02 3.49858627e+01 2.46273514e+02 0.00000000e+00
 0.00000000e+00 2.00000003e-01 2.00000000e+01 1.00000000e+00
 1.46701157e-01 3.10763836e+01 2.16039978e-02 6.25132775e+00
 7.00000000e+00 7.00000000e+00 1.08177991e+01 4.03760593e+00
 1.27000878e+01 5.24223069e+02 1.34775158e+00 5.74069795e+00
 5.07487052e+01 5.40937216e+00 5.38034894e+01 1.06231245e+01
 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.29737476e+01 0.00000000e+00 1.00000000e+02
 1.20348622e+01 7.85179033e-01 1.00000000e+00]",24,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
264,14,"[3.51257843e+02 3.49858627e+01 2.46273514e+02 0.00000000e+00
 0.00000000e+00 2.00000003e-01 2.00000000e+01 1.00000000e+00
 1.46701157e-01 3.10763836e+01 2.16039978e-02 6.25132775e+00
 8.00000000e+00 8.00000000e+00 1.08177991e+01 4.03760593e+00
 1.27000878e+01 5.24223069e+02 1.34775158e+00 5.74069795e+00
 5.07487052e+01 5.40937216e+00 5.38034894e+01 1.06231245e+01
 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.57000000e+01 0.00000000e+00 1.00000000e+02
 1.20679106e+01 5.78294297e-01 1.00000000e+00]",34,0.398276,0.398276,"[0.194809, 0.398276, 0.212742, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=0&position=near,False
264,15,"[ 3.40789856e+02  3.53638077e+01  2.84539856e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01  1.00000000e+00
  3.58215637e+02  3.17671082e+02  3.59972260e+02  7.99165481e+00
  8.00000000e+00  8.00000000e+00  9.54070325e+00  9.41592364e+00
  1.29422648e+01  4.45366427e+02  1.35895052e+00  7.38902692e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  3.87096774e+01  1.00000000e+02
 -8.23966474e-02 -3.00000000e+00  1.00000000e+00]",14,0.386699,0.386699,"[0.232077, 0.143693, 0.021484, 0, 0, 0, 0, 0, 0.079086, 0.308595, 0, 0.386699]",A pedestrian is crossing the road from right to left.,False
264,16,"[ 3.32184265e+02  3.58006744e+01  2.93960876e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01  1.00000000e+00
  3.57967468e+02  3.17706696e+02  3.59973297e+02  8.42645161e-05
  9.00000000e+00  8.00000000e+00  8.18557881e+00  3.16803661e-02
  1.29288943e+01  4.45018057e+02  1.36028626e+00  7.38281376e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99881327e+01  1.00000000e+02
  4.58054138e-03 -3.00000000e+00  1.00000000e+00]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
264,17,"[ 3.32184265e+02  3.58006744e+01  2.93960876e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01  1.00000000e+00
  3.57967529e+02  3.17708710e+02  3.59973175e+02  6.88630092e-05
  9.00000000e+00  8.00000000e+00  8.18288323e+00  0.00000000e+00
  1.29289644e+01  4.45018057e+02  1.36028829e+00  7.38249684e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99903018e+01  1.00000000e+02
  4.58054138e-03 -3.00000000e+00  1.00000000e+00]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
264,18,"[ 3.32184265e+02  3.58006744e+01  2.93960876e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01 -1.00000000e+00
  3.57967438e+02  3.17710754e+02  3.59972961e+02  6.26418916e-05
  1.00000000e+01  9.00000000e+00  8.18305121e+00  0.00000000e+00
  1.29289027e+01  4.45018057e+02  1.36029033e+00  7.38217992e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99911779e+01  1.00000000e+02
  4.58054138e-03 -3.00000000e+00  1.00000000e+00]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
264,19,"[ 3.32184265e+02  3.58006744e+01  2.93960876e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  2.00000000e+01 -1.00000000e+00
  3.57967468e+02  3.17712799e+02  3.59973022e+02  8.51450677e-05
  1.00000000e+01  9.00000000e+00  8.18319287e+00  0.00000000e+00
  1.29290736e+01  4.45018057e+02  1.36027183e+00  7.38169705e-01
  3.56292371e+01  6.99866455e+00  3.96436548e+01  1.09918381e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99880087e+01  1.00000000e+02
  4.58054138e-03 -3.00000000e+00  1.00000000e+00]",40,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-opposite?maintainlane=1&position=far,True
265,0,"[ 2.91432877e+01  3.48566399e+01  8.86679459e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59768250e+02  7.26057510e+01 -4.60054306e-03  1.02680013e-04
  0.00000000e+00  0.00000000e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  1.35005920e+00  5.01599705e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.96016667e+01  1.00000000e+02
  2.00133500e+00 -9.87108377e-02  1.00000000e+00]",31,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=far,False
265,1,"[ 2.91432877e+01  3.48566475e+01  8.86679459e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59768219e+02  7.26057510e+01 -4.58767638e-03  1.36705405e-04
  1.00000000e+00  1.00000000e+00  1.31919466e+02  1.39996402e+01
  1.40787647e+01  1.31919466e+02  1.35005920e+00  5.01599705e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.96138464e+01  1.00000000e+02
  2.00133500e+00 -9.90201391e-02  1.00000000e+00]",18,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=current&maintainlane=1&position=near,False
265,2,"[ 2.91432877e+01  3.48566475e+01  8.86679363e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59768280e+02  7.26057510e+01 -4.48397547e-03  1.47691110e-04
  2.00000000e+00  2.00000000e+00  6.89676213e+01  9.99915535e+00
  1.00277225e+02  2.15904099e+02  1.35006102e+00  5.01599663e+00
  7.82909521e+00  6.41908231e+00  9.99915687e+00  5.69006775e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.96184490e+01  1.00000000e+02
  2.00133500e+00 -9.95041409e-02  1.00000000e+00]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
265,3,"[ 2.91432877e+01  3.48566475e+01  8.86679459e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59768250e+02  7.26057510e+01 -4.53931093e-03  1.34662809e-04
  3.00000000e+00  3.00000000e+00  3.07030014e+01  7.91877407e+00
  1.18821773e+01  2.99809101e+02  1.35005920e+00  5.01599705e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.96405457e+01  1.00000000e+02
  2.00133500e+00 -1.00085468e-01  1.00000000e+00]",44,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle cross-road?maintainlane=0&position=far,False
265,4,"[ 2.91432877e+01  3.48566475e+01  8.86679459e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59768219e+02  7.26057510e+01 -4.58854344e-03  1.06882031e-04
  4.00000000e+00  4.00000000e+00  6.53945797e+01  7.99784085e+00
  1.19465300e+01  3.83416262e+02  1.35005920e+00  5.01599705e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.96674495e+01  1.00000000e+02
  2.00133500e+00 -1.00619446e-01  1.00000000e+00]",33,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,True
266,0,"[ 3.23898048e+01  3.48723145e+01  1.00609913e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59462189e+02  7.06556091e+01 -3.88422702e-03  3.94525944e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  1.46903734e+00  5.05000355e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  3.01600276e+01  0.00000000e+00  1.00000000e+02
  4.52957740e-01  8.43454334e-01  1.00000000e+00]",0,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Nice Weather,False
266,1,"[6.56406555e+01 3.53960152e+01 2.22404518e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59962799e+02 6.92346191e+01 3.59992004e+02 8.28528827e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+05 1.00000000e+03
 1.00000000e+03 1.00000000e+05 1.43172130e+00 5.07483258e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.57000000e+01 0.00000000e+00 1.00000000e+02
 1.22833487e+00 2.69840754e-01 1.00000000e+00]",40,-1,0.197839,"[0, 0, 0, 0.068595, 0.069028, 0.197839, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-opposite?maintainlane=1&position=far,False
266,2,"[1.20318565e+02 3.52950897e+01 4.59459801e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59985291e+02 6.49956436e+01 3.59880341e+02 1.14791822e+01
 1.00000000e+00 1.00000000e+00 4.66901511e+01 3.99975474e+00
 1.38316386e+01 4.66901511e+01 1.80782286e+00 5.14742256e+00
 1.00000000e+02 1.00000000e+01 1.00000000e+02 2.00000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.57000000e+01 0.00000000e+00 1.00000000e+02
 7.45766046e-01 2.79045535e-01 1.00000000e+00]",33,0.215156,0.215156,"[0, 0.215156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
266,3,"[ 1.68978302e+02  3.55206490e+01  8.28598251e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59742676e+02  4.42816734e+01  2.74192654e-02  1.07337514e+01
  2.00000000e+00  2.00000000e+00  8.54244594e+01  3.99992985e+00
  1.28828324e+01  1.06018394e+02  1.45755474e+00  5.50992019e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.30983380e+01  0.00000000e+00  1.00000000e+02
 -1.06550549e+00  4.08745537e-01  1.00000000e+00]",34,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=0&position=near,False
266,4,"[ 2.18656570e+02  3.56886482e+01  1.26748909e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.01996355e-01  5.01377373e+01  1.53332381e-02  1.09518123e+01
  3.00000000e+00  3.00000000e+00  1.27983878e+02  5.13839468e+00
  1.25878638e+01  1.54445515e+02  1.34802264e+00  5.40804177e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.10600953e+01  1.00000000e+02
  1.81505034e-01 -3.42463854e-01  1.00000000e+00]",6,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy fog,False
266,5,"[ 2.50007904e+02  3.56996918e+01  1.53310501e+02  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59743103e+02  4.96723671e+01  7.90674984e-03  3.37115819e+00
  3.00000000e+00  3.00000000e+00  1.06093263e+02  1.40007330e+01
  1.21377546e+01  1.06093263e+02  1.38391084e+00  5.41621600e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.58614265e+01  1.00000000e+02
 -8.97769823e-02 -6.42900696e-01  1.00000000e+00]",35,0.390804,0.390804,"[0, 0, 0, 0, 0, 0, 0.133322, 0, 0, 0.390804, 0.330943, 0.246207]",NPC vehicle overtake?lane=current&maintainlane=0&position=far,False
